"","id_site","module_presentation","activity_type","week_from","week_to"
"568",543223,"BBB+2013B","resource",NA,NA
"569",543093,"BBB+2013B","resource",NA,NA
"570",543255,"BBB+2013B","resource",NA,NA
"571",543125,"BBB+2013B","resource",NA,NA
"572",543293,"BBB+2013B","resource",NA,NA
"573",543154,"BBB+2013B","resource",NA,NA
"574",543020,"BBB+2013B","url",NA,NA
"575",543186,"BBB+2013B","resource",NA,NA
"576",543056,"BBB+2013B","subpage",NA,NA
"577",543220,"BBB+2013B","resource",NA,NA
"578",543090,"BBB+2013B","resource",NA,NA
"579",543252,"BBB+2013B","resource",NA,NA
"580",543122,"BBB+2013B","resource",NA,NA
"581",543290,"BBB+2013B","resource",NA,NA
"582",542893,"BBB+2013B","quiz",NA,NA
"583",543183,"BBB+2013B","resource",NA,NA
"584",543053,"BBB+2013B","subpage",NA,NA
"585",543215,"BBB+2013B","resource",NA,NA
"586",543087,"BBB+2013B","resource",NA,NA
"587",543249,"BBB+2013B","resource",NA,NA
"588",543119,"BBB+2013B","resource",NA,NA
"589",543287,"BBB+2013B","resource",NA,NA
"590",543151,"BBB+2013B","resource",NA,NA
"591",543322,"BBB+2013B","sharedsubpage",NA,NA
"592",542889,"BBB+2013B","oucontent",NA,NA
"593",543180,"BBB+2013B","resource",NA,NA
"594",543050,"BBB+2013B","subpage",NA,NA
"595",543212,"BBB+2013B","resource",NA,NA
"596",543084,"BBB+2013B","resource",NA,NA
"597",543246,"BBB+2013B","resource",NA,NA
"598",543116,"BBB+2013B","resource",NA,NA
"599",543284,"BBB+2013B","resource",NA,NA
"600",543148,"BBB+2013B","resource",NA,NA
"601",543313,"BBB+2013B","resource",NA,NA
"602",542811,"BBB+2013B","forumng",NA,NA
"603",543177,"BBB+2013B","resource",NA,NA
"604",543047,"BBB+2013B","subpage",NA,NA
"605",543209,"BBB+2013B","resource",NA,NA
"606",543081,"BBB+2013B","resource",NA,NA
"607",543243,"BBB+2013B","resource",NA,NA
"608",543113,"BBB+2013B","resource",NA,NA
"609",543281,"BBB+2013B","resource",NA,NA
"610",543145,"BBB+2013B","resource",NA,NA
"611",543310,"BBB+2013B","resource",NA,NA
"612",542807,"BBB+2013B","forumng",NA,NA
"613",543174,"BBB+2013B","resource",NA,NA
"614",543044,"BBB+2013B","subpage",NA,NA
"615",543206,"BBB+2013B","resource",NA,NA
"616",543078,"BBB+2013B","resource",NA,NA
"617",543240,"BBB+2013B","resource",NA,NA
"618",543110,"BBB+2013B","resource",NA,NA
"619",543278,"BBB+2013B","resource",NA,NA
"620",543142,"BBB+2013B","resource",NA,NA
"621",543307,"BBB+2013B","resource",NA,NA
"622",542804,"BBB+2013B","forumng",NA,NA
"623",543171,"BBB+2013B","resource",NA,NA
"624",543041,"BBB+2013B","subpage",NA,NA
"625",543203,"BBB+2013B","resource",NA,NA
"626",543075,"BBB+2013B","subpage",NA,NA
"627",543237,"BBB+2013B","resource",NA,NA
"628",543107,"BBB+2013B","resource",NA,NA
"629",543275,"BBB+2013B","resource",NA,NA
"630",543139,"BBB+2013B","resource",NA,NA
"631",542800,"BBB+2013B","forumng",NA,NA
"632",543168,"BBB+2013B","resource",NA,NA
"633",543038,"BBB+2013B","url",NA,NA
"634",543200,"BBB+2013B","resource",NA,NA
"635",543072,"BBB+2013B","subpage",NA,NA
"636",543234,"BBB+2013B","resource",NA,NA
"637",543104,"BBB+2013B","resource",NA,NA
"638",543272,"BBB+2013B","resource",NA,NA
"639",543136,"BBB+2013B","resource",NA,NA
"640",543304,"BBB+2013B","resource",NA,NA
"641",542797,"BBB+2013B","forumng",NA,NA
"642",543165,"BBB+2013B","resource",NA,NA
"643",543032,"BBB+2013B","url",NA,NA
"644",543197,"BBB+2013B","resource",NA,NA
"645",543068,"BBB+2013B","subpage",NA,NA
"646",543231,"BBB+2013B","resource",NA,NA
"647",543101,"BBB+2013B","resource",NA,NA
"648",543269,"BBB+2013B","resource",NA,NA
"649",543133,"BBB+2013B","resource",NA,NA
"650",543301,"BBB+2013B","resource",NA,NA
"651",542794,"BBB+2013B","forumng",NA,NA
"652",543162,"BBB+2013B","resource",NA,NA
"653",543028,"BBB+2013B","url",NA,NA
"654",543194,"BBB+2013B","resource",NA,NA
"655",543065,"BBB+2013B","subpage",NA,NA
"656",543228,"BBB+2013B","resource",NA,NA
"657",543098,"BBB+2013B","resource",NA,NA
"658",543260,"BBB+2013B","resource",NA,NA
"659",543266,"BBB+2013B","resource",NA,NA
"660",543130,"BBB+2013B","resource",NA,NA
"661",543298,"BBB+2013B","resource",NA,NA
"662",543159,"BBB+2013B","resource",NA,NA
"663",543025,"BBB+2013B","url",NA,NA
"664",543191,"BBB+2013B","resource",NA,NA
"665",543061,"BBB+2013B","subpage",NA,NA
"666",543225,"BBB+2013B","resource",NA,NA
"667",543095,"BBB+2013B","resource",NA,NA
"668",543257,"BBB+2013B","resource",NA,NA
"669",543263,"BBB+2013B","resource",NA,NA
"670",543127,"BBB+2013B","resource",NA,NA
"671",543295,"BBB+2013B","resource",NA,NA
"672",543156,"BBB+2013B","resource",NA,NA
"673",543022,"BBB+2013B","url",NA,NA
"674",543188,"BBB+2013B","resource",NA,NA
"675",543058,"BBB+2013B","subpage",NA,NA
"676",543222,"BBB+2013B","resource",NA,NA
"677",543092,"BBB+2013B","resource",NA,NA
"678",543254,"BBB+2013B","resource",NA,NA
"679",543124,"BBB+2013B","resource",NA,NA
"680",543292,"BBB+2013B","resource",NA,NA
"681",543153,"BBB+2013B","resource",NA,NA
"682",542895,"BBB+2013B","quiz",NA,NA
"683",543185,"BBB+2013B","resource",NA,NA
"684",543055,"BBB+2013B","subpage",NA,NA
"685",543218,"BBB+2013B","resource",NA,NA
"686",543089,"BBB+2013B","resource",NA,NA
"687",543251,"BBB+2013B","resource",NA,NA
"688",543121,"BBB+2013B","resource",NA,NA
"689",543289,"BBB+2013B","resource",NA,NA
"690",542892,"BBB+2013B","quiz",NA,NA
"691",543182,"BBB+2013B","resource",NA,NA
"692",543052,"BBB+2013B","subpage",NA,NA
"693",543214,"BBB+2013B","resource",NA,NA
"694",543086,"BBB+2013B","resource",NA,NA
"695",543248,"BBB+2013B","resource",NA,NA
"696",543118,"BBB+2013B","resource",NA,NA
"697",543286,"BBB+2013B","resource",NA,NA
"698",543150,"BBB+2013B","resource",NA,NA
"699",543315,"BBB+2013B","resource",NA,NA
"700",542864,"BBB+2013B","homepage",NA,NA
"701",543179,"BBB+2013B","resource",NA,NA
"702",543049,"BBB+2013B","subpage",NA,NA
"703",543211,"BBB+2013B","resource",NA,NA
"704",543083,"BBB+2013B","resource",NA,NA
"705",543245,"BBB+2013B","resource",NA,NA
"706",543115,"BBB+2013B","resource",NA,NA
"707",543283,"BBB+2013B","resource",NA,NA
"708",543147,"BBB+2013B","resource",NA,NA
"709",543312,"BBB+2013B","resource",NA,NA
"710",542810,"BBB+2013B","forumng",NA,NA
"711",543176,"BBB+2013B","resource",NA,NA
"712",543046,"BBB+2013B","subpage",NA,NA
"713",543208,"BBB+2013B","resource",NA,NA
"714",543080,"BBB+2013B","resource",NA,NA
"715",543242,"BBB+2013B","resource",NA,NA
"716",543112,"BBB+2013B","resource",NA,NA
"717",543280,"BBB+2013B","resource",NA,NA
"718",543144,"BBB+2013B","resource",NA,NA
"719",543309,"BBB+2013B","resource",NA,NA
"720",542806,"BBB+2013B","forumng",NA,NA
"721",543173,"BBB+2013B","resource",NA,NA
"722",543043,"BBB+2013B","subpage",NA,NA
"723",543205,"BBB+2013B","resource",NA,NA
"724",543077,"BBB+2013B","subpage",NA,NA
"725",543239,"BBB+2013B","resource",NA,NA
"726",543109,"BBB+2013B","resource",NA,NA
"727",543277,"BBB+2013B","resource",NA,NA
"728",543141,"BBB+2013B","resource",NA,NA
"729",703732,"BBB+2013J","forumng",NA,NA
"730",704084,"BBB+2013J","resource",9,9
"731",703951,"BBB+2013J","subpage",11,11
"732",704116,"BBB+2013J","resource",22,22
"733",703986,"BBB+2013J","resource",NA,NA
"734",704148,"BBB+2013J","resource",NA,NA
"735",704018,"BBB+2013J","resource",NA,NA
"736",704180,"BBB+2013J","resource",NA,NA
"737",704050,"BBB+2013J","resource",NA,NA
"738",704212,"BBB+2013J","resource",NA,NA
"739",704081,"BBB+2013J","resource",6,6
"740",703948,"BBB+2013J","subpage",8,8
"741",704113,"BBB+2013J","resource",19,19
"742",703983,"BBB+2013J","resource",NA,NA
"743",704145,"BBB+2013J","resource",NA,NA
"744",704015,"BBB+2013J","resource",NA,NA
"745",704177,"BBB+2013J","resource",NA,NA
"746",704047,"BBB+2013J","resource",NA,NA
"747",704209,"BBB+2013J","resource",NA,NA
"748",703729,"BBB+2013J","forumng",NA,NA
"749",704078,"BBB+2013J","resource",4,4
"750",703945,"BBB+2013J","subpage",4,4
"751",704110,"BBB+2013J","resource",15,15
"752",703979,"BBB+2013J","resource",NA,NA
"753",704142,"BBB+2013J","resource",NA,NA
"754",704012,"BBB+2013J","resource",NA,NA
"755",704174,"BBB+2013J","resource",NA,NA
"756",704044,"BBB+2013J","resource",NA,NA
"757",704206,"BBB+2013J","resource",NA,NA
"758",703726,"BBB+2013J","forumng",NA,NA
"759",703942,"BBB+2013J","subpage",NA,NA
"760",704107,"BBB+2013J","resource",14,14
"761",703974,"BBB+2013J","subpage",NA,NA
"762",704139,"BBB+2013J","resource",NA,NA
"763",704009,"BBB+2013J","resource",NA,NA
"764",704171,"BBB+2013J","resource",NA,NA
"765",704041,"BBB+2013J","resource",NA,NA
"766",704203,"BBB+2013J","resource",NA,NA
"767",703722,"BBB+2013J","forumng",NA,NA
"768",704075,"BBB+2013J","resource",4,4
"769",704238,"BBB+2013J","url",25,25
"770",703939,"BBB+2013J","subpage",NA,NA
"771",704104,"BBB+2013J","resource",14,14
"772",703971,"BBB+2013J","subpage",NA,NA
"773",704136,"BBB+2013J","resource",NA,NA
"774",704006,"BBB+2013J","resource",NA,NA
"775",704168,"BBB+2013J","resource",NA,NA
"776",704038,"BBB+2013J","resource",NA,NA
"777",704200,"BBB+2013J","resource",NA,NA
"778",704071,"BBB+2013J","resource",1,1
"779",703901,"BBB+2013J","oucontent",NA,NA
"780",704101,"BBB+2013J","resource",NA,NA
"781",703968,"BBB+2013J","subpage",NA,NA
"782",704133,"BBB+2013J","resource",NA,NA
"783",704003,"BBB+2013J","resource",NA,NA
"784",704165,"BBB+2013J","resource",NA,NA
"785",704035,"BBB+2013J","resource",NA,NA
"786",704197,"BBB+2013J","resource",NA,NA
"787",704067,"BBB+2013J","resource",NA,NA
"788",704235,"BBB+2013J","url",20,20
"789",703897,"BBB+2013J","quiz",NA,NA
"790",704098,"BBB+2013J","resource",NA,NA
"791",703965,"BBB+2013J","subpage",27,27
"792",704130,"BBB+2013J","resource",NA,NA
"793",704000,"BBB+2013J","resource",NA,NA
"794",704162,"BBB+2013J","resource",NA,NA
"795",704032,"BBB+2013J","resource",NA,NA
"796",704194,"BBB+2013J","resource",NA,NA
"797",704064,"BBB+2013J","resource",NA,NA
"798",704232,"BBB+2013J","url",16,16
"799",703894,"BBB+2013J","quiz",NA,NA
"800",704095,"BBB+2013J","resource",NA,NA
"801",703962,"BBB+2013J","subpage",24,24
"802",704127,"BBB+2013J","resource",NA,NA
"803",703997,"BBB+2013J","resource",NA,NA
"804",704159,"BBB+2013J","resource",NA,NA
"805",704029,"BBB+2013J","resource",NA,NA
"806",704191,"BBB+2013J","resource",NA,NA
"807",704061,"BBB+2013J","resource",NA,NA
"808",704228,"BBB+2013J","url",3,3
"809",703740,"BBB+2013J","forumng",NA,NA
"810",704092,"BBB+2013J","resource",NA,NA
"811",703959,"BBB+2013J","subpage",21,21
"812",704124,"BBB+2013J","resource",NA,NA
"813",703994,"BBB+2013J","resource",NA,NA
"814",704156,"BBB+2013J","resource",NA,NA
"815",704026,"BBB+2013J","resource",NA,NA
"816",704188,"BBB+2013J","resource",NA,NA
"817",704058,"BBB+2013J","resource",NA,NA
"818",704224,"BBB+2013J","url",NA,NA
"819",703737,"BBB+2013J","forumng",NA,NA
"820",704089,"BBB+2013J","resource",NA,NA
"821",703956,"BBB+2013J","subpage",18,18
"822",704121,"BBB+2013J","resource",26,26
"823",703991,"BBB+2013J","resource",NA,NA
"824",704153,"BBB+2013J","resource",NA,NA
"825",704023,"BBB+2013J","resource",NA,NA
"826",704185,"BBB+2013J","resource",NA,NA
"827",704055,"BBB+2013J","resource",NA,NA
"828",704218,"BBB+2013J","resource",NA,NA
"829",703734,"BBB+2013J","forumng",NA,NA
"830",704086,"BBB+2013J","resource",10,10
"831",703953,"BBB+2013J","subpage",14,14
"832",704118,"BBB+2013J","resource",24,24
"833",703988,"BBB+2013J","resource",NA,NA
"834",704150,"BBB+2013J","resource",NA,NA
"835",704020,"BBB+2013J","resource",NA,NA
"836",704182,"BBB+2013J","resource",NA,NA
"837",704052,"BBB+2013J","resource",NA,NA
"838",704214,"BBB+2013J","resource",NA,NA
"839",704083,"BBB+2013J","resource",8,8
"840",703950,"BBB+2013J","subpage",10,10
"841",704115,"BBB+2013J","resource",21,21
"842",703985,"BBB+2013J","resource",NA,NA
"843",704147,"BBB+2013J","resource",NA,NA
"844",704017,"BBB+2013J","resource",NA,NA
"845",704179,"BBB+2013J","resource",NA,NA
"846",704049,"BBB+2013J","resource",NA,NA
"847",704211,"BBB+2013J","resource",NA,NA
"848",703731,"BBB+2013J","forumng",NA,NA
"849",704080,"BBB+2013J","resource",5,5
"850",703947,"BBB+2013J","subpage",6,6
"851",704112,"BBB+2013J","resource",18,18
"852",703982,"BBB+2013J","resource",NA,NA
"853",704144,"BBB+2013J","resource",NA,NA
"854",704014,"BBB+2013J","resource",NA,NA
"855",704176,"BBB+2013J","resource",NA,NA
"856",704046,"BBB+2013J","resource",NA,NA
"857",704208,"BBB+2013J","resource",NA,NA
"858",703728,"BBB+2013J","forumng",NA,NA
"859",703944,"BBB+2013J","subpage",2,2
"860",704109,"BBB+2013J","resource",15,15
"861",703977,"BBB+2013J","subpage",NA,NA
"862",704141,"BBB+2013J","resource",NA,NA
"863",704011,"BBB+2013J","resource",NA,NA
"864",704173,"BBB+2013J","resource",NA,NA
"865",704043,"BBB+2013J","resource",NA,NA
"866",704205,"BBB+2013J","resource",NA,NA
"867",703725,"BBB+2013J","forumng",NA,NA
"868",704077,"BBB+2013J","resource",4,4
"869",704240,"BBB+2013J","url",28,28
"870",703941,"BBB+2013J","subpage",NA,NA
"871",704106,"BBB+2013J","resource",14,14
"872",703973,"BBB+2013J","subpage",NA,NA
"873",704138,"BBB+2013J","resource",NA,NA
"874",704008,"BBB+2013J","resource",NA,NA
"875",704170,"BBB+2013J","resource",NA,NA
"876",704040,"BBB+2013J","resource",NA,NA
"877",704202,"BBB+2013J","resource",NA,NA
"878",703721,"BBB+2013J","homepage",NA,NA
"879",704074,"BBB+2013J","resource",2,2
"880",703933,"BBB+2013J","sharedsubpage",NA,NA
"881",704103,"BBB+2013J","resource",14,14
"882",703970,"BBB+2013J","subpage",NA,NA
"883",704135,"BBB+2013J","resource",NA,NA
"884",704005,"BBB+2013J","resource",NA,NA
"885",704167,"BBB+2013J","resource",NA,NA
"886",704037,"BBB+2013J","resource",NA,NA
"887",704199,"BBB+2013J","resource",NA,NA
"888",704069,"BBB+2013J","resource",NA,NA
"889",704237,"BBB+2013J","url",23,23
"890",703900,"BBB+2013J","oucontent",1,1
"891",704100,"BBB+2013J","resource",NA,NA
"892",703967,"BBB+2013J","subpage",NA,NA
"893",704132,"BBB+2013J","resource",NA,NA
"894",704002,"BBB+2013J","resource",NA,NA
"895",704164,"BBB+2013J","resource",NA,NA
"896",704034,"BBB+2013J","resource",NA,NA
"897",704196,"BBB+2013J","resource",NA,NA
"898",704066,"BBB+2013J","resource",NA,NA
"899",704234,"BBB+2013J","url",16,16
"900",703896,"BBB+2013J","quiz",NA,NA
"901",704097,"BBB+2013J","resource",NA,NA
"902",703964,"BBB+2013J","subpage",26,26
"903",704129,"BBB+2013J","resource",NA,NA
"904",703999,"BBB+2013J","resource",NA,NA
"905",704161,"BBB+2013J","resource",NA,NA
"906",704031,"BBB+2013J","resource",NA,NA
"907",704193,"BBB+2013J","resource",NA,NA
"908",704063,"BBB+2013J","resource",NA,NA
"909",704231,"BBB+2013J","url",15,15
"910",703742,"BBB+2013J","glossary",NA,NA
"911",704094,"BBB+2013J","resource",NA,NA
"912",703961,"BBB+2013J","subpage",23,23
"913",704126,"BBB+2013J","resource",NA,NA
"914",703996,"BBB+2013J","resource",NA,NA
"915",704158,"BBB+2013J","resource",NA,NA
"916",704028,"BBB+2013J","resource",NA,NA
"917",704190,"BBB+2013J","resource",NA,NA
"918",704060,"BBB+2013J","resource",NA,NA
"919",704227,"BBB+2013J","url",NA,NA
"920",703739,"BBB+2013J","forumng",NA,NA
"921",704091,"BBB+2013J","resource",NA,NA
"922",703958,"BBB+2013J","subpage",20,20
"923",704123,"BBB+2013J","resource",NA,NA
"924",703993,"BBB+2013J","resource",NA,NA
"925",704155,"BBB+2013J","resource",NA,NA
"926",704025,"BBB+2013J","resource",NA,NA
"927",704187,"BBB+2013J","resource",NA,NA
"928",704057,"BBB+2013J","resource",NA,NA
"929",704222,"BBB+2013J","oucollaborate",NA,NA
"930",703736,"BBB+2013J","forumng",NA,NA
"931",704088,"BBB+2013J","resource",13,13
"932",703955,"BBB+2013J","subpage",16,16
"933",704120,"BBB+2013J","resource",25,25
"934",703990,"BBB+2013J","resource",NA,NA
"935",704152,"BBB+2013J","resource",NA,NA
"936",704022,"BBB+2013J","resource",NA,NA
"937",704184,"BBB+2013J","resource",NA,NA
"938",704054,"BBB+2013J","resource",NA,NA
"939",704217,"BBB+2013J","resource",1,1
"940",703733,"BBB+2013J","forumng",NA,NA
"941",704085,"BBB+2013J","resource",9,9
"942",703952,"BBB+2013J","subpage",13,13
"943",704117,"BBB+2013J","resource",23,23
"944",703987,"BBB+2013J","resource",NA,NA
"945",704149,"BBB+2013J","resource",NA,NA
"946",704019,"BBB+2013J","resource",NA,NA
"947",704181,"BBB+2013J","resource",NA,NA
"948",704051,"BBB+2013J","resource",NA,NA
"949",704213,"BBB+2013J","resource",NA,NA
"950",704082,"BBB+2013J","resource",8,8
"951",703949,"BBB+2013J","subpage",9,9
"952",704114,"BBB+2013J","resource",20,20
"953",703984,"BBB+2013J","resource",NA,NA
"954",704146,"BBB+2013J","resource",NA,NA
"955",704016,"BBB+2013J","resource",NA,NA
"956",704178,"BBB+2013J","resource",NA,NA
"957",704048,"BBB+2013J","resource",NA,NA
"958",704210,"BBB+2013J","resource",NA,NA
"959",703730,"BBB+2013J","forumng",NA,NA
"960",704079,"BBB+2013J","resource",5,5
"961",703946,"BBB+2013J","subpage",5,5
"962",704111,"BBB+2013J","resource",16,16
"963",703981,"BBB+2013J","resource",NA,NA
"964",704143,"BBB+2013J","resource",NA,NA
"965",704013,"BBB+2013J","resource",NA,NA
"966",704175,"BBB+2013J","resource",NA,NA
"967",704045,"BBB+2013J","resource",NA,NA
"968",704207,"BBB+2013J","resource",NA,NA
"969",703727,"BBB+2013J","forumng",NA,NA
"970",703943,"BBB+2013J","subpage",1,1
"971",704108,"BBB+2013J","resource",15,15
"972",703975,"BBB+2013J","subpage",NA,NA
"973",704140,"BBB+2013J","resource",NA,NA
"974",704010,"BBB+2013J","resource",NA,NA
"975",704172,"BBB+2013J","resource",NA,NA
"976",704042,"BBB+2013J","resource",NA,NA
"977",704204,"BBB+2013J","resource",NA,NA
"978",703723,"BBB+2013J","forumng",NA,NA
"979",704076,"BBB+2013J","resource",4,4
"980",704239,"BBB+2013J","url",27,27
"981",703940,"BBB+2013J","subpage",NA,NA
"982",704105,"BBB+2013J","resource",14,14
"983",703972,"BBB+2013J","subpage",NA,NA
"984",704137,"BBB+2013J","resource",NA,NA
"985",704007,"BBB+2013J","resource",NA,NA
"986",704169,"BBB+2013J","resource",NA,NA
"987",704039,"BBB+2013J","resource",NA,NA
"988",704201,"BBB+2013J","resource",NA,NA
"989",704073,"BBB+2013J","resource",2,2
"990",703902,"BBB+2013J","oucontent",NA,NA
"991",704102,"BBB+2013J","resource",14,14
"992",703969,"BBB+2013J","subpage",NA,NA
"993",704134,"BBB+2013J","resource",NA,NA
"994",704004,"BBB+2013J","resource",NA,NA
"995",704166,"BBB+2013J","resource",NA,NA
"996",704036,"BBB+2013J","resource",NA,NA
"997",704198,"BBB+2013J","resource",NA,NA
"998",704068,"BBB+2013J","resource",NA,NA
"999",704236,"BBB+2013J","url",22,22
"1000",703898,"BBB+2013J","quiz",NA,NA
"1001",704099,"BBB+2013J","resource",NA,NA
"1002",703966,"BBB+2013J","subpage",28,28
"1003",704131,"BBB+2013J","resource",NA,NA
"1004",704001,"BBB+2013J","resource",NA,NA
"1005",704163,"BBB+2013J","resource",NA,NA
"1006",704033,"BBB+2013J","resource",NA,NA
"1007",704195,"BBB+2013J","resource",NA,NA
"1008",704065,"BBB+2013J","resource",NA,NA
"1009",704233,"BBB+2013J","url",16,16
"1010",703895,"BBB+2013J","quiz",NA,NA
"1011",704096,"BBB+2013J","resource",NA,NA
"1012",703963,"BBB+2013J","subpage",25,25
"1013",704128,"BBB+2013J","resource",NA,NA
"1014",703998,"BBB+2013J","resource",NA,NA
"1015",704160,"BBB+2013J","resource",NA,NA
"1016",704030,"BBB+2013J","resource",NA,NA
"1017",704192,"BBB+2013J","resource",NA,NA
"1018",704062,"BBB+2013J","resource",NA,NA
"1019",704229,"BBB+2013J","url",NA,NA
"1020",703741,"BBB+2013J","forumng",NA,NA
"1021",704093,"BBB+2013J","resource",NA,NA
"1022",703960,"BBB+2013J","subpage",22,22
"1023",704125,"BBB+2013J","resource",28,28
"1024",703995,"BBB+2013J","resource",NA,NA
"1025",704157,"BBB+2013J","resource",NA,NA
"1026",704027,"BBB+2013J","resource",NA,NA
"1027",704189,"BBB+2013J","resource",NA,NA
"1028",704059,"BBB+2013J","resource",NA,NA
"1029",704226,"BBB+2013J","url",NA,NA
"1030",703738,"BBB+2013J","forumng",NA,NA
"1031",704090,"BBB+2013J","resource",NA,NA
"1032",703957,"BBB+2013J","subpage",19,19
"1033",704122,"BBB+2013J","resource",27,27
"1034",703992,"BBB+2013J","resource",NA,NA
"1035",704154,"BBB+2013J","resource",NA,NA
"1036",704024,"BBB+2013J","resource",NA,NA
"1037",704186,"BBB+2013J","resource",NA,NA
"1038",704056,"BBB+2013J","resource",NA,NA
"1039",704221,"BBB+2013J","oucollaborate",NA,NA
"1040",703735,"BBB+2013J","forumng",NA,NA
"1041",704087,"BBB+2013J","resource",11,11
"1042",703954,"BBB+2013J","subpage",15,15
"1043",704119,"BBB+2013J","resource",NA,NA
"1044",703989,"BBB+2013J","resource",NA,NA
"1045",704151,"BBB+2013J","resource",NA,NA
"1046",704021,"BBB+2013J","resource",NA,NA
"1047",704183,"BBB+2013J","resource",NA,NA
"1048",704053,"BBB+2013J","resource",NA,NA
"1049",704215,"BBB+2013J","resource",1,1
"1050",768516,"BBB+2014B","resource",NA,NA
"1051",768377,"BBB+2014B","quiz",NA,NA
"1052",768549,"BBB+2014B","resource",NA,NA
"1053",768417,"BBB+2014B","subpage",27,27
"1054",768585,"BBB+2014B","resource",NA,NA
"1055",768451,"BBB+2014B","resource",NA,NA
"1056",768624,"BBB+2014B","resource",NA,NA
"1057",768484,"BBB+2014B","resource",NA,NA
"1058",768656,"BBB+2014B","resource",NA,NA
"1059",768513,"BBB+2014B","resource",NA,NA
"1060",768349,"BBB+2014B","forumng",NA,NA
"1061",768546,"BBB+2014B","resource",NA,NA
"1062",768414,"BBB+2014B","subpage",23,23
"1063",768582,"BBB+2014B","resource",NA,NA
"1064",768448,"BBB+2014B","resource",NA,NA
"1065",768615,"BBB+2014B","resource",NA,NA
"1066",768621,"BBB+2014B","resource",NA,NA
"1067",768481,"BBB+2014B","resource",NA,NA
"1068",768653,"BBB+2014B","resource",NA,NA
"1069",768786,"BBB+2014B","url",27,27
"1070",768345,"BBB+2014B","forumng",NA,NA
"1071",768543,"BBB+2014B","resource",NA,NA
"1072",768411,"BBB+2014B","subpage",19,19
"1073",768579,"BBB+2014B","resource",NA,NA
"1074",768445,"BBB+2014B","resource",NA,NA
"1075",768612,"BBB+2014B","resource",NA,NA
"1076",768618,"BBB+2014B","resource",28,28
"1077",768478,"BBB+2014B","resource",4,4
"1078",768650,"BBB+2014B","resource",27,27
"1079",768510,"BBB+2014B","resource",NA,NA
"1080",768780,"BBB+2014B","url",NA,NA
"1081",768341,"BBB+2014B","forumng",NA,NA
